p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
9.10094376667389e-06,0.375448204348717,0.051,0.032,0.0458869584715697,0,Gm16838
1.14173115300851e-05,0.634692484124662,0.022,0.011,0.0575660847346889,0,4930540M03Rik
1.15890147367166e-05,0.369616225266118,0.082,0.057,0.058431812302525,0,Gm26788
1.21800836869224e-05,0.298165034183566,0.09,0.064,0.0614119819494626,0,Phf2os1
1.31596913671818e-05,0.20773237561162,0.102,0.074,0.0663511638733308,0,Gm9831
1.43379865972869e-05,0.38358691609533,0.092,0.066,0.0722921284235204,0,Gm31793
1.50693861195461e-05,1.23388291675088,0.014,0.006,0.0759798448147513,0,Gm16876
1.52795077481763e-05,1.28521863629602,0.014,0.006,0.0770392780663048,0,Gm20632
1.54121929870839e-05,0.178473400449963,0.137,0.104,0.0777082770408768,0,Gm27016
1.64964486833051e-05,0.180991044787476,0.269,0.222,0.0831750942612244,0,2900052L18Rik
1.74099425378666e-05,0.343347969191584,0.039,0.023,0.0877809302759236,0,Lrp8os2
1.88038164020281e-05,0.392663078611716,0.054,0.035,0.0948088422990258,0,Gm29282
1.99537899892371e-05,0.440381869511755,0.054,0.035,0.100607009125733,0,Gm14963
2.07409273568765e-05,0.516525456148181,0.047,0.029,0.104575755733371,0,Gm50069
2.20981664474546e-05,0.131294528636139,0.37,0.314,0.111418955228066,0,3110056K07Rik
2.21027932712409e-05,0.288299492080008,0.121,0.091,0.111442283673597,0,A530017D24Rik
2.28308698531889e-05,1.74555788817862,0.01,0.004,0.115113245799778,0,Gm34609
2.37439946375619e-05,0.190729962211745,0.153,0.118,0.119717220962587,0,Gm49602
2.39836147970886e-05,0.375819637376477,0.057,0.038,0.120925385806921,0,F730043M19Rik
2.4397317189211e-05,0.929656562576788,0.018,0.008,0.123011273268002,0,Gm38389
2.65996603785149e-05,0.80567639631609,0.03,0.017,0.134115487628472,0,Smc2os
2.71052567369289e-05,0.294527819033628,0.095,0.069,0.136664704467595,0,2700046A07Rik
2.71709022155908e-05,1.3691377733664,0.011,0.004,0.136995688971009,0,1190001M18Rik
2.78033225057155e-05,0.172412434617655,0.195,0.156,0.140184352073818,0,Gm12828
2.7872261902695e-05,0.353634088518946,0.043,0.027,0.140531944513388,0,Gm4128
2.82436898210683e-05,1.26349418008057,0.014,0.006,0.142404684077827,0,1700102H20Rik
2.85933981159239e-05,0.618721243865522,0.026,0.014,0.144167913300488,0,Gm3970
2.88939708572997e-05,0.86050074378247,0.018,0.008,0.145683401062505,0,Gm48488
2.90346809335454e-05,0.167068394015665,0.195,0.155,0.146392861266936,0,Gm35546
2.97765143064468e-05,0.4355442283752,0.049,0.031,0.150133185133105,0,A030001D20Rik
3.00145182416197e-05,0.341434642145582,0.078,0.055,0.151333200974246,0,Gm47027
3.06609609580349e-05,0.253313627950002,0.077,0.053,0.154592565150412,0,Gm37768
3.24991538898164e-05,0.990847960638107,0.027,0.015,0.163860733912454,0,Gm15726
3.75085657879024e-05,0.353907088793612,0.086,0.062,0.189118188702604,0,Gm28529
3.94687758339379e-05,0.265194030254621,0.172,0.136,0.199001567754715,0,Gm11906
4.08400006384897e-05,0.518317250228156,0.035,0.021,0.205915283219265,0,Gm16272
4.10556789767157e-05,0.381488769874644,0.089,0.065,0.207002733400601,0,Gm10762
4.23509396927278e-05,1.08088856739866,0.023,0.012,0.213533437930734,0,Gm29123
4.26492513492032e-05,0.407939557605077,0.041,0.025,0.215037525302683,0,Snhg10
4.42341271042559e-05,0.484402487983272,0.03,0.017,0.223028468859658,0,Gm10389
4.50159734826675e-05,0.314899742036952,0.164,0.13,0.226970538299609,0,Gm50371
5.24137333431561e-05,0.105567672167434,0.156,0.122,0.264270043516193,0,Gm46123
5.36156368943232e-05,0.813291864136579,0.014,0.006,0.270330041221177,0,Apol7d
6.06309075447985e-05,0.64020419932424,0.033,0.019,0.305701035840874,0,Gm30085
6.40705384656308e-05,0.832075468530968,0.022,0.012,0.32304365494371,0,Gm4566
6.66916104735405e-05,1.24329306262996,0.01,0.004,0.336259100007591,0,Gm15591
6.98136045799726e-05,0.434312950818771,0.036,0.022,0.352000194292222,0,Gm55594
7.26657520203417e-05,1.03627172275461,0.012,0.005,0.366380721686563,0,Gm45323
7.84883491870518e-05,0.408628106555835,0.033,0.02,0.395738256601115,0,Gm11583
7.88069197287622e-05,0.248310883109043,0.068,0.048,0.397344489272419,0,Gm38336
8.18233196900618e-05,0.765221788972497,0.022,0.012,0.412553177877292,0,Gm17103
8.25793736741942e-05,0.39653232355987,0.105,0.08,0.416365202065287,0,Gm28403
8.35126517560941e-05,0.686477538316283,0.04,0.025,0.421070790154226,0,1700094J05Rik
9.06021793534202e-05,0.286901422865455,0.08,0.057,0.456816188299945,0,Gm15832
0.000108251814867687,0.669290496411288,0.022,0.012,0.54580565056288,0,Gm11269
0.000110949889094926,0.11188901165232,0.2,0.163,0.559409340816615,0,Gm31508
0.000113374523306504,0.494851067787963,0.023,0.012,0.571634346511393,0,Gm43913
0.0001141909779932,0.405710249122235,0.039,0.025,0.575750911041716,0,5430431A17Rik
0.000119948533542241,0.177087501592641,0.196,0.16,0.604780506119981,0,Gm28376
0.000124633470532801,0.216981165261959,0.132,0.104,0.628401958426385,0,A430073D23Rik
0.000126146452907811,0.580214938192002,0.03,0.018,0.636030415561184,0,Gm9530
0.000126261120249327,0.642602360229331,0.03,0.018,0.636608568297107,0,Gm29585
0.000127038460367351,0.14067915288403,0.184,0.149,0.640527917172185,0,Reno1
0.000132394327794214,0.281557885033491,0.07,0.05,0.667532200738428,0,Gm14471
0.000135452879106292,0.520141599834673,0.034,0.021,0.682953416453922,0,Gm16035
0.000135494949507823,0.26538190549885,0.086,0.063,0.683165535418446,0,Gm16740
0.000135947256478657,0.137275963774458,0.146,0.115,0.685446067165391,0,Grip1os2
0.000138380444954845,0.182424717819024,0.142,0.112,0.69771420346233,0,Gm26862
0.000147263620779907,0.28296798903267,0.062,0.043,0.74250317597229,0,Gm28037
0.000166147343341067,0.17417654664591,0.253,0.212,0.837714905125662,0,Zbed5-ps
0.000185087927621494,0.47219432429122,0.04,0.025,0.933213331067574,0,BC055402
0.000201482148706964,0.333272931151979,0.097,0.073,1,0,Gm15834
0.000203728604962847,0.165228407125215,0.065,0.046,1,0,Has2os
0.000209801373498823,0.233984654821971,0.097,0.073,1,0,Gm17201
0.000213508494960885,0.621416565679688,0.026,0.015,1,0,3830432H09Rik
0.000218291029754504,0.251378090683569,0.081,0.06,1,0,Zeb2os
0.000220307948097785,0.479910749389747,0.041,0.027,1,0,Gm15775
0.000234809334263428,0.285277382276247,0.083,0.061,1,0,9530056K15Rik
0.000239433243267658,0.478819408216509,0.032,0.02,1,0,Gm15680
0.000273349435221931,0.23891636702738,0.105,0.081,1,0,Gm17344
0.000281658530859847,0.128820110528357,0.296,0.252,1,0,Gm16023
0.000282557454181714,0.636446392963308,0.015,0.007,1,0,Stamos
0.000286491940179561,0.171729132537223,0.149,0.119,1,0,Gm47167
0.000305082113489197,0.541785293191224,0.043,0.029,1,0,A330040F15Rik
0.000321886661200823,0.19119928736226,0.091,0.069,1,0,Usp46os1
0.000349609089782977,0.544212950463972,0.034,0.022,1,0,Gm36548
0.000360078689670504,0.460332409192192,0.021,0.012,1,0,A430057M04Rik
0.000378323048418714,0.139482023490226,0.089,0.067,1,0,Gm49987
0.000393274583268704,0.451036518534501,0.051,0.035,1,0,2010009K17Rik
0.000413842227807487,0.947836754876043,0.01,0.004,1,0,Gm14164
0.000417878582837751,0.410585478000048,0.025,0.015,1,0,Gm15699
0.000434249865491755,0.947203278807013,0.012,0.005,1,0,Gm49774
0.000459481443740837,0.525150719028394,0.033,0.021,1,0,Gm47639
0.000466456679658546,0.775284893164237,0.018,0.009,1,0,Gm44020
0.000471121776443058,0.783480752530954,0.022,0.012,1,0,Gm42788
0.0004765643762693,0.219656822735491,0.078,0.058,1,0,Gm11542
0.000484325854095138,0.310424726874434,0.065,0.047,1,0,4933415A04Rik
0.000495498252153116,0.427028570352371,0.038,0.025,1,0,C230057A21Rik
0.000495592436546541,0.124949847846622,0.212,0.178,1,0,Gm20646
0.000496600005262048,1.16120500428513,0.01,0.004,1,0,Gm20717
0.000512194865049027,0.105012600288982,0.203,0.169,1,0,C130060C02Rik
0.000522439538098032,0.338270121891182,0.039,0.026,1,0,Gm26531
0.000526141291592498,0.957439390466841,0.013,0.006,1,0,Gm11534
0.000531501244408522,0.30210817265616,0.07,0.052,1,0,Gm10791
0.000552797994452738,0.183039018994885,0.116,0.091,1,0,Gm29675
0.000575518230959403,0.440498612611255,0.02,0.011,1,0,Gm12265
0.00059049569632642,0.51227018617904,0.043,0.029,1,0,Gm10827
0.00060466012483421,0.239313047533468,0.057,0.04,1,0,9630028B13Rik
0.000620724861649666,0.16219225037201,0.128,0.102,1,0,Gm48765
0.000624183997965947,0.549336969502977,0.018,0.01,1,0,Gm49312
0.000651918543021913,1.06313061871419,0.011,0.005,1,0,Gm26812
0.000652049908639198,0.325764205784944,0.044,0.03,1,0,Gm21844
0.000682719411700383,0.199738153252519,0.075,0.056,1,0,Gm16794
0.000691302221990903,0.129473316883797,0.221,0.185,1,0,Gm26901
0.000691711933990797,0.297368360353633,0.102,0.08,1,0,9230114K14Rik
0.000713372643786801,0.224622107177159,0.073,0.054,1,0,4930549C15Rik
0.000717294061334327,0.360482363054571,0.029,0.018,1,0,Gm17705
0.000717331264216616,0.599094984433845,0.027,0.016,1,0,4833417C18Rik
0.00074899282395043,0.542410600301178,0.029,0.018,1,0,Gm34035
0.000780340151967902,0.45616116781974,0.033,0.021,1,0,Gm31816
0.000800807699883184,0.101238745945711,0.216,0.181,1,0,Gm8066
0.000820896891750615,0.1478902773409,0.068,0.05,1,0,Gm47889
0.000849933187852521,0.146261619991751,0.119,0.095,1,0,Prox2os
0.000853226766011227,0.742995238193553,0.018,0.01,1,0,Gm10371
0.00086563278982561,0.574648953382801,0.017,0.009,1,0,Gm9869
0.00100676292477762,1.01350715573791,0.012,0.006,1,0,Gm29682
0.00101983227144052,0.792641116074223,0.015,0.008,1,0,Gm32004
0.00104841710009448,0.356631105289239,0.076,0.057,1,0,Epb41l4aos
0.00106520745865234,0.762581981256828,0.016,0.008,1,0,Gm48265
0.00107917835668481,0.323764022183927,0.086,0.066,1,0,Gm48604
0.00108831376683967,0.331271123188234,0.05,0.036,1,0,4930426I24Rik
0.00109660059006579,0.172441319195963,0.108,0.085,1,0,Gm15563
0.00115779918961788,0.367760929174739,0.014,0.007,1,0,Gm15063
0.00116563709041456,1.43006312900768,0.011,0.005,1,0,Gm27244
0.00116636445245148,0.36556795441826,0.093,0.073,1,0,2810001G20Rik
0.00123121236362079,0.120910442499142,0.067,0.05,1,0,1700085D07Rik
0.00135781759129514,0.416473345531574,0.032,0.021,1,0,Gm11739
0.00142040364437851,0.41175956034931,0.036,0.024,1,0,Gm45016
0.00143685227794317,0.407748130992396,0.022,0.013,1,0,1110020A21Rik
0.00145275325356987,0.293535783775593,0.016,0.008,1,0,Gm28989
0.0015112987503673,0.319281549393589,0.037,0.025,1,0,Rab26os
0.00151859161285131,0.854449904634961,0.01,0.005,1,0,Gm15413
0.00158880645270045,0.147162667791864,0.138,0.113,1,0,Zfp783
0.00159325690426229,0.461885287453724,0.032,0.021,1,0,Gm31305
0.00162273066876671,0.643962037674926,0.022,0.014,1,0,Gm10143
0.00162300202561395,0.275316153207905,0.082,0.063,1,0,E130317F20Rik
0.00163226518729662,0.300867885070812,0.071,0.054,1,0,Gm43126
0.00165471739260168,0.261912052411427,0.079,0.061,1,0,Gm10561
0.00172808289033648,0.138930663631497,0.037,0.025,1,0,1700040D17Rik
0.00173171105131765,0.601551031558917,0.016,0.009,1,0,2310081O03Rik
0.00177279153697603,0.163750860829674,0.122,0.099,1,0,Gm12359
0.00178025764657355,0.49075762254761,0.029,0.019,1,0,Gm26831
0.00178888115935346,0.194077515934066,0.095,0.074,1,0,Gm50013
0.0018509010646695,0.358836807046324,0.042,0.029,1,0,Gm16725
0.00185218407550827,1.10290724364808,0.012,0.006,1,0,Gm12236
0.00189658762223963,0.840665992614907,0.015,0.008,1,0,Snora44
0.00191387458433095,0.426787085187205,0.032,0.021,1,0,Gm19744
0.0019361807732957,0.253543239957943,0.044,0.031,1,0,4930412M03Rik
0.00198303130113946,0.337990666405917,0.083,0.065,1,0,Gm26779
0.00204317502006357,0.265739167694347,0.05,0.036,1,0,Gm39326
0.00205004192377091,0.202729588984919,0.031,0.02,1,0,Gm14022
0.00211976584983242,0.201610177413525,0.105,0.084,1,0,1700126G02Rik
0.00212045051780635,0.661093838090088,0.018,0.01,1,0,Gm28410
0.00213861370610555,0.209988032849112,0.069,0.052,1,0,4921531C22Rik
0.00214309932333779,0.293002790368679,0.057,0.042,1,0,Gm26910
0.00222225991245099,0.207188862235065,0.077,0.06,1,0,4930484I04Rik
0.00226545932562326,0.270782842374447,0.073,0.056,1,0,9530052C20Rik
0.00248104639311947,0.161139206111691,0.038,0.026,1,0,Gm13919
0.00252196682886871,0.671698195242846,0.01,0.005,1,0,Gm49156
0.00255932786524329,0.249881275040422,0.059,0.044,1,0,Phtf1os
0.00257976765574524,0.199004368577104,0.088,0.069,1,0,4930414N06Rik
0.00262789499293865,0.656024890022126,0.017,0.01,1,0,Gm26777
0.00266433088844095,0.765728590314501,0.011,0.005,1,0,4930422M22Rik
0.00270709183894426,0.705048771646796,0.018,0.011,1,0,4932702P03Rik
0.00274721494595936,0.814795065484339,0.014,0.008,1,0,Snhg3
0.00276270051133004,0.733326871157236,0.016,0.009,1,0,Gm32816
0.00276622002188894,0.185304114085066,0.02,0.012,1,0,Gm15336
0.0029087001686257,0.272693760697547,0.053,0.039,1,0,Gm3235
0.00291373764490417,0.855138724572133,0.01,0.005,1,0,Gm16230
0.00294498836421791,0.602186887066856,0.029,0.019,1,0,Gm45767
0.00294923076463571,0.28614436232841,0.022,0.013,1,0,Gm27022
0.00301633795832697,0.165883110444055,0.068,0.052,1,0,Mir133a-1hg
0.00323442283797086,0.686347747708983,0.01,0.005,1,0,Gm28306
0.00329865082187011,0.366061154222629,0.037,0.026,1,0,Gm21982
0.00351683013895294,0.246462635236443,0.058,0.043,1,0,Gm46404
0.0035571856951072,0.169688940896595,0.059,0.044,1,0,Gm4241
0.00358251752265208,0.834219266276454,0.011,0.005,1,0,1700023H06Rik
0.0036183549004928,0.274191016654549,0.041,0.029,1,0,Gm30117
0.0037105178504181,0.315855034693953,0.021,0.013,1,0,Gm30373
0.00380306274985108,0.244768795257614,0.06,0.045,1,0,Gm16541
0.00381981145766868,0.21868239507661,0.06,0.045,1,0,Gm31333
0.00388719340742447,0.155676244772781,0.085,0.067,1,0,Gm28523
0.00393183588287048,0.230268024436159,0.06,0.045,1,0,Gm49189
0.00399125526562215,0.331873574168246,0.032,0.022,1,0,1700120O09Rik
0.00407116975940025,0.168219179316728,0.04,0.029,1,0,Gm42567
0.00419328568675032,0.176100446578555,0.046,0.033,1,0,2310040G24Rik
0.00422603085985459,0.306152613599553,0.039,0.028,1,0,N4bp2os
0.00422798012860443,0.364861591840409,0.05,0.037,1,0,Gm41492
0.00430174929739305,0.757739100041051,0.015,0.008,1,0,Gm28319
0.0044061097646208,0.473924811806879,0.037,0.026,1,0,Gm15788
0.00447542735344136,1.09330657883648,0.01,0.005,1,0,Gm10874
0.00451574010148654,0.2221466400746,0.037,0.026,1,0,BC037032
0.0046018903116973,0.855652004010904,0.02,0.012,1,0,Gm15751
0.00461077423139394,0.53865877316426,0.021,0.013,1,0,C78197
0.004685714269161,0.439643762078311,0.042,0.03,1,0,Gm43570
0.00482447344174042,0.548611292782699,0.027,0.018,1,0,Gm49267
0.00485130706030069,0.255451902780239,0.016,0.009,1,0,Gm11290
0.00485993855995976,0.754292370426928,0.011,0.006,1,0,Gm30275
0.00488663666698003,0.530244158273446,0.019,0.011,1,0,Gm29254
0.00526952274159492,0.556049742338595,0.034,0.024,1,0,Dtnbos
0.00542590149003476,0.143661384408014,0.151,0.127,1,0,2610005L07Rik
0.00549016366616928,0.264507053853002,0.058,0.044,1,0,2810402E24Rik
0.00556255280437838,0.525503258624019,0.02,0.013,1,0,Gm11940
0.00558854658241654,0.282842909975692,0.022,0.014,1,0,Gm16316
0.00567582747355604,0.600668057816915,0.016,0.01,1,0,Gm26680
0.00580432194028965,0.787460659818474,0.01,0.005,1,0,Gm50340
0.00593914232020111,0.531015199284143,0.036,0.026,1,0,Grip1os3
0.00603837506499864,0.204009988215937,0.053,0.04,1,0,Gm17057
0.00604248930213976,0.699399033986964,0.01,0.005,1,0,Gm34678
0.00610304486006536,0.37460555551579,0.037,0.027,1,0,Gm13427
0.00613965710849924,0.218807578496851,0.025,0.016,1,0,Gm45235
0.00625246449719643,0.166354903769394,0.065,0.05,1,0,Gm43000
0.00631186467045557,0.285717254499577,0.045,0.033,1,0,A630052C17Rik
0.00670074228649221,0.392740825463699,0.03,0.021,1,0,Gm14249
0.00670127213431749,0.444281954268376,0.023,0.015,1,0,Snora17
0.00681716011488552,0.159726084826808,0.113,0.093,1,0,Gm11973
0.00694806081129493,0.156495924370779,0.039,0.028,1,0,Gm42839
0.00698925875466875,0.553850976641542,0.016,0.009,1,0,Gm17108
0.00705406880613246,0.762805404477069,0.013,0.007,1,0,4930404I05Rik
0.0072190543370112,0.37973312720304,0.022,0.015,1,0,Gm10847
0.00729920958434025,0.414879579785825,0.011,0.006,1,0,Gm17077
0.00743100592766296,0.109873416915752,0.097,0.079,1,0,Gm17354
0.00743164359722455,0.295014364757075,0.074,0.059,1,0,Macrod2os1
0.00746401231065593,0.513130945400977,0.029,0.02,1,0,Gm28370
0.00747789288432145,0.537324553425081,0.015,0.009,1,0,Gm28746
0.00784161952934447,0.117511527246244,0.136,0.116,1,0,Gm44593
0.00803906786258459,0.200198653672181,0.028,0.019,1,0,Snora26
0.0081837081190456,0.748088884978248,0.019,0.012,1,0,Gm42529
0.00828695970615175,0.463477975290745,0.028,0.02,1,0,Pard3bos3
0.00830851692373311,0.67569922354688,0.016,0.009,1,0,Gm33148
0.0084095193345752,0.185736628950591,0.057,0.044,1,0,E530011L22Rik
0.00840971580436482,0.526095373649913,0.019,0.012,1,0,Gm17638
0.00864664607039103,0.222437596737612,0.027,0.018,1,0,3110045C21Rik
0.00868537890783362,0.590669715212873,0.015,0.009,1,0,Gm20483
0.00876593156694584,0.544291334690904,0.021,0.013,1,0,Gm42997
0.00877707096389236,0.102551106555239,0.056,0.043,1,0,Gm27241
0.00892980779393638,0.114763905601766,0.081,0.065,1,0,Gm16124
0.00894389736565056,0.142609097735678,0.071,0.056,1,0,Dancr
0.00929624710948052,0.260456469107926,0.037,0.027,1,0,Gm38251
0.0093098951280571,0.361148013502978,0.044,0.033,1,0,Gm47320
0.00933314646429407,0.175125399607091,0.049,0.037,1,0,Gm41664
0.00948946594561477,0.461711292794994,0.033,0.024,1,0,Gm42893
0.0097476090881086,0.453930890504804,0.025,0.017,1,0,4930447K03Rik
0.0099240761939948,0.434307669976006,0.043,0.032,1,0,A930004D18Rik
5.3528618908689e-53,0.398886800549668,0.965,0.9,2.6989129653761e-49,1,Mir9-3hg
2.63275313861227e-45,0.295014959094496,0.987,0.977,1.32743413248831e-41,1,Lncppara
1.79046095549885e-35,0.38484874750427,0.923,0.879,9.02750413762518e-32,1,Miat
6.72651531488064e-31,0.231677393909211,0.991,0.977,3.39150902176282e-27,1,Kcnq1ot1
6.33261239105025e-30,0.360778801763339,0.882,0.835,3.19290316756754e-26,1,Gm11266
1.3090456505829e-28,0.40051947278644,0.794,0.726,6.60020817023897e-25,1,Lhx1os
1.92820477181915e-23,0.215421652619544,0.991,0.96,9.72200845951214e-20,1,C130071C03Rik
6.45277367514732e-21,0.424062727875143,0.6,0.512,3.25348848700928e-17,1,Gm11541
2.03511644713343e-18,0.178933924098207,0.863,0.786,1.02610571264468e-14,1,Gm3764
5.30766487057923e-16,0.361377076309535,0.626,0.545,2.67612462774605e-12,1,2610035D17Rik
1.50100150868654e-15,0.326445540172756,0.77,0.712,7.56804960679751e-12,1,Gm2694
2.20364353633303e-15,0.267189364666758,0.786,0.748,1.11107707101911e-11,1,Gas5
5.54859123354137e-14,0.333323107849756,0.699,0.662,2.79759969995156e-10,1,Gm47283
1.20367571203836e-12,0.184744569134196,0.965,0.926,6.06893294009743e-09,1,2610307P16Rik
1.41424377044621e-12,0.376584816353844,0.529,0.482,7.13061709058979e-09,1,Gm26953
2.27603561163793e-11,0.368425342976178,0.605,0.551,1.14757715538785e-07,1,C230057M02Rik
3.52740085764428e-10,0.263428774285006,0.72,0.667,1.77851551242425e-06,1,Pvt1
6.10288562149911e-09,0.315643254350605,0.585,0.56,3.07707493035985e-05,1,Gnasas1
1.18242076357388e-08,0.269169527489892,0.618,0.598,5.96176548993951e-05,1,Gm49539
1.77711683355839e-08,0.246942572096939,0.743,0.731,8.96022307480142e-05,1,Ftx
4.19199055933822e-08,0.301152567662018,0.596,0.571,0.000211360164001833,1,Gm17750
1.24184010029679e-07,0.553624086317759,0.181,0.139,0.00062613577856964,1,Gm17322
2.61177788655768e-07,0.187472989254463,0.777,0.772,0.00131685841040238,1,4632427E13Rik
3.25393388270355e-07,0.33381948501448,0.596,0.585,0.00164063346365913,1,Jpx
3.40718583076855e-07,0.138630606711542,0.917,0.9,0.0017179030958735,1,Dleu2
4.86317000939672e-07,0.654788066261421,0.175,0.136,0.00245201031873783,1,D130079A08Rik
1.65967942677571e-06,0.314411671969794,0.498,0.475,0.00836810366980314,1,Pantr1
3.85882094349743e-06,0.215165785349975,0.716,0.713,0.0194561751971141,1,Brip1os
8.84801615729011e-06,0.430712822247333,0.372,0.348,0.0446116974650567,1,Snhg17
1.48971562722478e-05,0.260577082369469,0.368,0.322,0.0751114619246733,1,Gm20125
1.92013866870231e-05,0.335468286291009,0.437,0.416,0.0968133916759703,1,5430416N02Rik
0.000117280532186484,0.514930800301382,0.225,0.197,0.59132844328425,1,Gm29684
0.000137593121065071,0.389096248055415,0.332,0.309,0.693744516410087,1,Zfas1
0.000187136149332481,0.917156798193919,0.059,0.041,0.943540464934371,1,Gm42884
0.000225643623936305,0.778354300571063,0.108,0.085,1,1,A730006G06Rik
0.000243000573870794,0.172261207457479,0.803,0.824,1,1,5031425E22Rik
0.000552831594373222,0.541058421951549,0.228,0.201,1,1,Otx2os1
0.000628377893715637,0.235622024545905,0.517,0.505,1,1,4930578M01Rik
0.000697026772222828,0.31030098876322,0.429,0.417,1,1,Gm5089
